candidateFingerprint,Cmax,TEC,TWC
11eabd645f3330f80b2e983263a47a20b8fe451d92b3ca90f3f2afe3e7f27468,417.72141211707986,21955.264610170052,46769.030469548896
963fbcc3010c2652a1ec8a6f8946236d7ad911b4178c40c106a3387900e85af1,573.3942057536453,21642.10009480881,38891.77750611417
9551a51abcf5b710641dbe1a25586d9cbdb32d915ef7051758e6c8170caf801e,479.92177738410817,21384.879706525346,47556.25910671815
3dcac922fcb762e32d99d6221f586d1e5100f19e7fe9a6ff2c8ea8532adddb15,513.3180288789829,21516.53311250343,41537.612861179645
dd55af673b2c11f01526b7407226bf49cf09faa2736b3f18df3297e4964783c0,512.2868316597632,21199.460338083292,44987.47188016529
d3e7b07f6ff3c2467d07a92ac726c150a7c99694ce65582982ec440d98c4e1cb,632.2563464314493,21404.510220829237,39515.19615699019
9ad83a05b6ba8f609e53656a1d2b9407b08289098591e51ed475e34cc073cb4b,500.5951963164441,21375.544363055622,45069.062496564344
ee456e4426940445a285fc4a2fb33915534838f5776c265c7c3e5495ef081acc,814.643198479996,21395.957037843596,38825.677663538816
fa4a57481a5aba9fd764cd53816f97fcc2298bf755f05ee187daed4b46516fef,514.8944070592254,21277.4549428549,43881.77583817452
11b63ae6fb39eb4ccd4897986eace7f6b97abc176004f4fda4b175f37011d958,530.914540781539,21160.377650738206,43313.7657367012
b309bea4ba157b944e5d85ab624a91a9ea4bb32a87da7ae1c938258d515cd2d9,763.4816421496597,21342.624263333906,39606.22312882191
2f8f019942a96b2860969842e70cc7b63e20b3fd01de469580c4728f2788154c,562.9732894789694,21051.38648331196,43144.57351390974
6afa13071b21f25635e4f5df16a64bcbb5cd7f05381ce1e3f4198dac61ab36b5,494.088245259669,21169.578572998824,45501.79476207903
ef5c5bc8c625492e139ff7d15b4b15a50a23c7995a665b19e779abd10ba173c9,545.169642318052,21187.60353121185,42850.67448253462
ef4b3ae1fdfb25a51f4ef72bb423699c455c7f23c1943385215851ab514491be,948.5187910328949,21387.076626896735,38470.638901779836
6059ccefdc17649e49c7576a3ce69c543161550d391c989d4ba7b8aa1f44d708,827.9132272009037,21595.760686807815,37027.82166113742
bd88a7607ac2eb979ce15bb98725278970e096fb379d65e7b3bba0e502631b75,634.4868398756244,21078.243621645986,42590.066434320455
1e6c2f5ffe0fe76a8ff1a2eca6b1a2a7960cb481868f4f7390912aa70f1d4427,535.0008538442835,21201.873694481084,42619.98452067645
