generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,nominalCheckpointFE,actualSnapshotFE,overshootFE,generation,formalOuterCycle,qRound,frontType,solutionFingerprint,Cmax,TEC,TWC
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,399744c85097c1987c2e97f8071b90b2af7c89fe6eff48b1ad729559dc8b6e8a,885.1687432237326,127462.9753590851,368918.52602165216
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,e71adf6c066c0455acc7d3145b6b3c6af93d3d2e36030f7881d1e3c528bba854,888.3344662266741,125623.12832670621,375597.5967560911
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,4f3fe206942437da3188307dc0431fe8e8bb42451822a1b6ad679a275a28eb8e,891.3769240522797,125522.58261756896,369091.0151925386
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,86438a2b8bb28db15b17d965207f721a5b9cbfa9592b227bb45400ff66d20824,891.688101527346,125568.84598990195,346273.0652417893
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,d9f292091dc36e83685c7b292f380088b0bb3a1f6f1b1474b9386137a8baf99d,913.7024212822836,125458.42575114593,384377.29293505196
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,73d4746d5f17e3732dc742d7842d36d1eeb9fe076abcceac8cc0bf6e8e2db901,915.4578435758955,125258.24049255927,387578.0145069527
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,b984c24cd862d0de8b839ecaf9dfbb13899f80ba199fd486a770765c6e23e7da,922.6076547760841,124986.93240587454,385352.71791584796
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,62bb7c3c2d76619c31969004655bb45ce1edf64efb2981617e6b42116f909872,931.6522953906841,125404.16211411948,360824.4916513315
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,c0297be75de27b8606308748077fe1f9222cd8d49123b4e45876f269de5aeaf8,936.4843822664546,124714.10185043847,368441.2442448681
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,5a16832a007074e945319b454dabd8e0ef3180ee85a3086a4c0abdbf152efef3,948.4571431643952,124695.8623413825,370825.9902035921
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,2581f30c505306d6d3cd16557e1975f79b7d3a5ddf68ba452478e8c2a5a57865,948.6703622229624,124962.5540305379,365650.6230573203
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,67859c2df19a851368b03c494f67b89464c631676100ab0a1aa634eec63be8d4,956.8501589958405,125249.22388701177,364302.25438867114
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,58d82f6a2bd4c1fb121a3243c78b87f5e3e7dde805a375751598b8f1bec108de,959.8161639062523,124200.76257196546,357168.48916424124
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,98cd6878c200029ba58844d16aceee918d8a5e8c53c907c3b18e24ba84b9e0fb,969.8588044077811,124510.713074306,356089.37821427255
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,b236fadd57f58040ec39d2c135b5415eb53cbd40bb18b47172b3f06ab759317c,982.5675534039979,123162.79332180016,366198.54941651406
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,26f93f9b416da9f6fba1ef8f0f3fc9f36036ba773d3ffca1acea0e6985afecce,996.8520904500288,123234.5193276797,345537.5396748261
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,51e5575e2b6b34da4708b0a1ba07fa9602a5c9efacb64d63523ae68d8f35ace1,1002.5412157781483,122837.0881207005,364644.8388113899
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,74103d61ca05a2f9938a3ab7897bd6578cc26ad95fe1e48896b659440562dff2,1014.8060877232114,122960.80579807423,357389.1540650219
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,0f14337581c9535e63f5b9b3e86ba817c5533fbcb9ed7b21d06e01175819ece0,1033.9049045767895,122891.02446806653,360197.50162588677
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,47836a650d3c51980443779968ea7e84667fc61a319b4bc5f4ebdf22bbd8c09d,1041.5917460197047,122928.78834823298,351379.23980342585
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,5fe284ccd69c75cc86b5ce2abf8f5d7ef9a5e66615cce1142b6d81a9a8029c4e,1075.9740573977379,122649.09579974719,377956.6391179531
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,399688612e3ca59c082d7b9262d01de14af8ed8d46b923a2594986d0e53ff5c7,1076.274706794503,122868.74257738498,364482.1510603593
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,a782c5f1d4e01b83bcc7b925ffc35b99d1e33cada62eb49e86bbbe57b4174b9f,1076.4548611970054,122418.2844643532,354820.6625247396
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,443f1b331b7615766b73290edebbd9b6672a113478b9c961b2678fa2276eee67,1093.0797312809077,122053.67254541634,357656.0028872532
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,967ad3356c4ee5a0a7e60cbdc82ed01fed25c8d5027d8ef2548163082f4ff006,1160.6146084595441,121870.30839385401,359686.13094549475
2k-100_5_3_1-20260901-A2-ON,4544B467CE9279011BE7A55D3872848265E2DA8E041B7874B9BA5ADC39016FCA,b7d56e7ce7c8fb03b1025a1d65cb21e6dbc9ccd14bb02981e9ec27f38311e5e0,2E88FA97A6F84AF347A4603F04C387A65C8F9891BCAB8AC6B70FDEC622EA35CF,20260901,A2,ON,2000,2000,0,2,1,19,observedFullFront,ceb5fb74fd902fa8cbc192f62e73ecbb544334a8303adf9e2545e57e5028d55e,1165.3973125424438,121010.1156884276,356741.4014823564
