generation,mainFE,parentSlot,factory,role,pSeq,pMac,pWor,pSet,pFat,maximumType,secondType,maximumPressure,secondPressure,pressureGap,confident,diagnosis,reason,criticalOperations,mask,decision,decisionActions
1,5100,0,0,G1_CMAX,0.5088540370825436,0.2515614341693125,0.6302499737036056,0.17120063432940458,0.5119949398783394,WOR,FAT,0.6302499737036056,0.5119949398783394,0.11825503382526614,false,BAL,FULL_MASK_AUDIT,14,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5105,1,1,G1_CMAX,0.6583500313689559,0.6059133550282908,0.49222258718280254,0.13174900513224025,0.3805805396373833,SEQ,MAC,0.6583500313689559,0.6059133550282908,0.05243667634066507,false,BAL,FULL_MASK_AUDIT,16,N1|N2|N3|N4|N5,APPLY,N1
1,5106,2,0,G1_CMAX,0.34615764628452483,0.37183653579100284,0.5739597860855067,0.15893144570558976,0.380197793796016,WOR,FAT,0.5739597860855067,0.380197793796016,0.1937619922894907,false,BAL,FULL_MASK_AUDIT,17,N1|N2|N3|N4|N5,APPLY,N1
1,5107,3,0,G1_CMAX,0.3781139632072936,0.38754511164916083,0.4689057599349784,0.14691441837533423,0.38063153286312235,WOR,MAC,0.4689057599349784,0.38754511164916083,0.08136064828581757,false,BAL,FULL_MASK_AUDIT,17,N1|N2|N3|N4|N5,APPLY,N1
1,5108,4,1,G1_CMAX,0.4419826519271738,0.3871000984054985,0.6163042107731634,0.13871936957339506,0.6310867822712514,FAT,WOR,0.6310867822712514,0.6163042107731634,0.014782571498087926,false,BAL,FULL_MASK_AUDIT,13,N1|N2|N3|N4|N5,APPLY,N1
1,5109,5,0,G1_CMAX,0.44200383692324874,0.3735326331699693,0.5314020894829228,0.15702045233805695,0.4319867814198247,WOR,SEQ,0.5314020894829228,0.44200383692324874,0.08939825255967404,false,BAL,FULL_MASK_AUDIT,11,N1|N2|N3|N4|N5,APPLY,N1
1,5110,6,0,G1_CMAX,0.4253112661245132,0.36688590885886313,0.6204670675410041,0.11316679180900291,0.4842052150722853,WOR,FAT,0.6204670675410041,0.4842052150722853,0.1362618524687188,false,BAL,FULL_MASK_AUDIT,11,N1|N2|N3|N4|N5,TEST,N1|N2|N3|N4|N5
1,5115,7,2,G1_CMAX,0.7172440149955643,0.4788742690947597,0.5551200031409156,0.16764734898900852,0.6615863587456408,SEQ,FAT,0.7172440149955643,0.6615863587456408,0.05565765624992358,false,BAL,FULL_MASK_AUDIT,9,N1|N2|N3|N4|N5,APPLY,N1
1,5116,8,0,G1_CMAX,0.39500554512607,0.4302645751146007,0.5482216668823083,0.16813079865096017,0.3828355073275128,WOR,MAC,0.5482216668823083,0.4302645751146007,0.11795709176770763,false,BAL,FULL_MASK_AUDIT,18,N1|N2|N3|N4|N5,APPLY,N1
1,5117,9,0,G1_CMAX,0.3790719207586162,0.3158490079638934,0.524162955154682,0.15366028446404761,0.3962094601800513,WOR,FAT,0.524162955154682,0.3962094601800513,0.1279534949746307,false,BAL,FULL_MASK_AUDIT,14,N1|N2|N3|N4|N5,APPLY,N1
