generatedByRunId,sourceJarSha256,configurationHash,instanceHash,seed,arm,telemetryMode,nominalCheckpointFE,actualSnapshotFE,overshootFE,generation,formalOuterCycle,qRound,frontType,unobservableReason,solutionFingerprint,Cmax,TEC,TWC,atomicBoundary
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,3d2ba8b531dc5194cae39035eca8e781c102b10b7d4d26e401ec356cd49c9a7b,829.2879080732841,47063.68062537397,92622.53705185122,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,c9fda876b1fae0aa97a98455783e4225f12fe457162c7113c666c24b2d1264cf,853.891028654329,47959.43531458675,83273.68560420083,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,20433f536b217b40cc161fddd624b1a43a786f139b8cfc040ef0a02b1d11c6e2,860.1280818521976,47756.000595631376,85050.10300106337,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,8961faad61013deb30fbe193f793386e0b3a5ddeed41e740265525660a5f4bf7,861.2762494705624,48251.710241897264,82320.55171576726,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,9f03300e91bd9ef499b0d618b4e7615a4e5148bf4ef4ce606a95451df40307b7,865.4845657468267,46986.52917595478,89730.38864059467,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,ba83ec9f0970f14b107c9786650c46feac99102c65840fc1911aeead06c779c2,868.7875634189169,47424.09970158119,84248.27371372671,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,a5c9fa9d34ca2992e597b2342b5a02dcc4a01c3b7f0d4f2ace39f1e58662eeb8,883.7148545276655,48638.20578522026,81869.70942581055,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,572ec0c6fd61812ce68ef24cb65b1799c4eb68aa5ca295f0b58c4f081270194f,905.9455906486202,46969.70813791323,100391.33662062579,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,5000,5000,0,1,1,48,observedFullFront,NONE,42fb23eff9abe43790e9ad2d2b9bea8f59abf51932cc20390ac6c512c6ce3abc,912.5901104132428,46947.57789553646,85923.24765354683,COMPLETE_QG_QP_GLOBAL_OFFSPRING_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,51927cdcba0eea1deed98bb7b0963364f9473934fdfec4dd5943e936cb4eee54,655.9904145088582,51715.08820106921,97583.69816476021,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,73d821712ac45ea2f63e2c9ee7b81579ebc69aacce4fe23deb5253d7dd7ca023,666.1467226766366,50733.04009566308,92030.37152805772,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,2cc812cb57848376fa10b6c0a6f448084cb6bc3e0370943a6aabcca2c85568cb,680.5270860532598,50133.60402300645,89735.34869665714,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,4cca5c2bca63e694638112f2f05f4ab4b67e41b2eab5980c552f97312cd418ea,691.7962664935596,49446.13912852253,89902.68201422924,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,bb762d756cece494cf793a27ec3d050bf501495a7f7e83ed3787c7f0e1286ea2,705.8013295545228,49329.389036003675,89997.63640598184,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,9b0a10ff80291cc4768decdcc4313c07699e40d4adc9fb0db875c88f1003dcf3,715.8186424574133,47994.77744341985,87276.14543640704,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,782917741a9e621d046104ec4dafa95db2d92c1dcdd9a2f7ca92fcb012652790,727.311936898174,47550.52883706204,84506.02075756906,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,c549902f611365c41e9d94d51a94d91b6b98d895f2f9495c0edbc5be97782683,766.6773258188726,47287.91169203281,90035.4695483649,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,54d87d5f8acd46efd786f980e3b8fc2f79fd991f60375c7be7a31df44c05bbeb,791.5698996686724,47319.04365837519,89264.48071160706,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,6e92ae290764b20c1a6ceb8531801285579ca78bec3347f8d61ece917e8662b2,795.3524854553613,48749.65997391491,84449.88492308356,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,6e61791b5abe40819459b67bff428760ee9542547def20965413857b6c5cdba4,814.5820132769705,47143.41919533654,96330.37051308218,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,78bbffe7ae31373b42c39709ca48a2a54f29b3cece90a1415bbf807b697ac6f9,819.6616917577629,48586.94046828936,81928.48544880663,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,workingPopulationND,NONE,52eee5a008d9f34738c831bcb18a0a3aa9351056c71bd20577ec0923fa45b910,833.5875713944168,46871.64044074042,89620.44201653007,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,8e1cacd6fbc6c925d94a0a38979bc59f209f34d16d22ca4f817ced79d1ac63fa,647.3694943984907,51381.90864723292,88009.31558241877,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,583ef1e921c74887ce4bca7cc00d264a646ad7350552e26d193f5f32ed40222b,648.7795285135951,51611.766968965814,83425.99114269648,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,50a32618a5381c0b8313aa8c97c095f881bb1424de5225dcd3767624074f764a,650.7116341605995,50575.3175105931,86270.69023527429,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,f03f11e9c4e548deb4fe0f69c30dcc3ee19a65ad07deb06a1765d2a5bb01a0f6,651.0036865622051,51294.68083089771,84040.10357778521,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,76870a2a8aaf01e48cf7087c78bfbaf6e97aab92d53df7fe6beac992fa83303c,665.6580369300841,50352.995571225794,88684.32527654065,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,59bb0ab6964ecb682742c27217b02026bb860303ce2e6ed4e8f70cd0ad057a84,668.2174303244359,49718.41161849038,86768.46061328301,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,e7cfd0ec647370fcc74c186099dabac9c333b7f7b5df1823abb8931f84cf3dfe,669.3052018628379,50481.31710018167,82777.89773481697,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,e06a416cba91105c208f6c7675a21c32bf150e06fc25584741dc86e654e32303,671.3719844997098,49577.820959686425,93853.10640923133,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,7825a68d186a5dac1eeb37a0e4fb016e0398cd2f63d94fc18e53e18637f2dd80,672.2423630899069,49695.71266722409,93694.73680248001,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,ccba7a47f459e929c3c8d035c63cf9214e306feed75e08d32388eab30dbdfd34,672.3125922909086,51763.51579011889,82500.05747041895,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,3da1a47c537855978b65be576dcee8399486d2d55222ef6dae617efcdef24f3b,680.3833715165338,50477.88801443123,80755.57280631634,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,d01f17245ebc34cec05d6629b9c3df1e486ac541b22fb54f499f2b14bfe51c0e,683.8595484093303,49411.879650999384,87141.10962639276,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,22a7946b282ccfe4c4e736c1916b0b22a786e29e5747c3812707cf791ada9bf9,683.8947071391318,50053.045147695615,81889.15021313552,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,0c274b204f1cacce2ab01d0198fc5d3a81a2d447bb82c0648c8fd2318d57a5a5,687.0741455226719,48846.61597743856,87104.35191898436,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,c61d45a0a18cdd895ac6696f10539056128983605b59943c148d2777423dd47d,690.0488220181257,49690.03396093006,86264.48701000011,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,73bd2fdc9f469bbd9511b4cae90f72c9d29f720a70305b82299ff65ea5dbb3f9,695.5406733596091,49998.76861474538,83086.76688816126,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,754ffc09b49c8cc6010e593d1ed57fe937fc97e353a3000b1685891e567b0711,697.0758498146301,51836.54701636538,80699.90644225056,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,024a7f4fcbde55987617608bc089ec3f2d88f476977c9e866bf135b64df75f0d,697.4445191954045,49968.21479845792,84803.34589747025,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,c0a3e56aa2769eedd9dca166b581cea3e5e4ceec0738b621a18ede2e7b8ae113,698.0963837206948,48159.501363632065,92234.08017554448,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,48134616c306ab0c88ab1e32b4419a572d5130eb76b322a0b99ae427a8c6d759,698.9370241107937,48455.33947667972,87969.17613046394,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,f24c91fcb0609342c7faf34a4705a5227b3344f05e29f0063fdc000f0f00f351,703.775702345249,48337.905186359014,88301.8612088144,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,c7d8c78fe42d9248ccd5a122f50d975b46b22216b5192e22312d177e8718e324,705.0512044517958,51165.24163634738,79803.87983667271,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,ce56bda267a70dc0e7e8efb89bcd6b00f6f7728dc0b38267dc4548fbd5c84ed1,706.0964396794708,48485.1603814672,85437.80830960798,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,e4a01c51e463b9932887cb9e959a7956a29e73ef94e91c903da438d351312b48,711.7237758503879,48777.0921729702,83997.3304194408,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,b238e4b97141e08bc8115f409b754f0a2d62bdd41a2c791ed7466182a40d9a01,713.8636843197111,47712.144525134114,88040.2775880338,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,9b0a10ff80291cc4768decdcc4313c07699e40d4adc9fb0db875c88f1003dcf3,715.8186424574133,47994.77744341985,87276.14543640704,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,ae980d257bbb18435542f29298d0abea4ca8bbf4ab6fa3a765d69750475f33ae,718.6394513347923,47484.8123789246,90626.74282324579,COMPLETE_INHERITED_LS_BATCH
A2-20k-100_2_4_1-ON-v1,27684CE3CC3849711712536BE645E2039C413615C19A1C463F5330C6FD43F405,cd394095fbc834272dbc460ff00185993e0a0a08187e861145756e2c3f9076c5,10B57D8C0C8EC590DD9AE0CE3EB265FC0E50C7FA52196EFE2FF7FB085060B8D3,20260901,A2,ON,10000,10004,4,1,1,-1,decisionArchiveFront,NONE,e78b16399b5e1604f19d0416d487bc2a55d45a261858aa65a0dd0592e0e6a6e8,725.3194592424437,49624.52283140433,83340.81772044019,COMPLETE_INHERITED_LS_BATCH
